Date,Price,Year,Month,Day
27-06-2003,27.45,2003,6,27
26-06-2003,27.06,2003,6,26
25-06-2003,27.34,2003,6,25
24-06-2003,26.96,2003,6,24
23-06-2003,27.13,2003,6,23
20-06-2003,27.13,2003,6,20
19-06-2003,26.21,2003,6,19
18-06-2003,26.43,2003,6,18
17-06-2003,27.14,2003,6,17
16-06-2003,27.5,2003,6,16
13-06-2003,27.39,2003,6,13
12-06-2003,28.48,2003,6,12
11-06-2003,28.97,2003,6,11
10-06-2003,28.44,2003,6,10
09-06-2003,28.62,2003,6,9
06-06-2003,28.38,2003,6,6
05-06-2003,28.16,2003,6,5
04-06-2003,27.49,2003,6,4
03-06-2003,27.99,2003,6,3
02-06-2003,27.56,2003,6,2
30-05-2003,26.58,2003,5,30
29-05-2003,26.39,2003,5,29
28-05-2003,26.48,2003,5,28
27-05-2003,26.55,2003,5,27
26-05-2003,26.78,2003,5,26
23-05-2003,27.14,2003,5,23
22-05-2003,27.32,2003,5,22
21-05-2003,27.58,2003,5,21
20-05-2003,26.69,2003,5,20
19-05-2003,27.23,2003,5,19
16-05-2003,27.18,2003,5,16
15-05-2003,26.77,2003,5,15
14-05-2003,25.98,2003,5,14
13-05-2003,25.45,2003,5,13
12-05-2003,25.69,2003,5,12
09-05-2003,25.55,2003,5,9
08-05-2003,24.48,2003,5,8
07-05-2003,24.01,2003,5,7
06-05-2003,23.91,2003,5,6
05-05-2003,23.59,2003,5,5
02-05-2003,23.73,2003,5,2
01-05-2003,23.79,2003,5,1
30-04-2003,23.6,2003,4,30
29-04-2003,23.23,2003,4,29
28-04-2003,23.42,2003,4,28
25-04-2003,24.29,2003,4,25
24-04-2003,24.06,2003,4,24
23-04-2003,24.56,2003,4,23
22-04-2003,25.72,2003,4,22
21-04-2003,25.76,2003,4,21
18-04-2003,25.76,2003,4,18
17-04-2003,25.36,2003,4,17
16-04-2003,24.86,2003,4,16
15-04-2003,24.74,2003,4,15
14-04-2003,24.72,2003,4,14
11-04-2003,24.39,2003,4,11
10-04-2003,25.16,2003,4,10
09-04-2003,25.11,2003,4,9
08-04-2003,24.88,2003,4,8
07-04-2003,25.27,2003,4,7
04-04-2003,25.62,2003,4,4
03-04-2003,26.75,2003,4,3
02-04-2003,26.29,2003,4,2
01-04-2003,27.94,2003,4,1
31-03-2003,28.05,2003,3,31
28-03-2003,27.66,2003,3,28
27-03-2003,27.29,2003,3,27
26-03-2003,25.98,2003,3,26
25-03-2003,27.28,2003,3,25
24-03-2003,26.54,2003,3,24
21-03-2003,25.59,2003,3,21
20-03-2003,28,2003,3,20
19-03-2003,28.4,2003,3,19
18-03-2003,28.55,2003,3,18
17-03-2003,30.35,2003,3,17
14-03-2003,31.48,2003,3,14
13-03-2003,33.98,2003,3,13
12-03-2003,34.16,2003,3,12
11-03-2003,34.06,2003,3,11
10-03-2003,34.94,2003,3,10
07-03-2003,34.47,2003,3,7
06-03-2003,34.39,2003,3,6
05-03-2003,33.92,2003,3,5
04-03-2003,34.37,2003,3,4
03-03-2003,33.4,2003,3,3
28-02-2003,34,2003,2,28
27-02-2003,34.09,2003,2,27
26-02-2003,33.46,2003,2,26
25-02-2003,33.64,2003,2,25
24-02-2003,33.41,2003,2,24
21-02-2003,32.76,2003,2,21
20-02-2003,32.76,2003,2,20
19-02-2003,33.16,2003,2,19
18-02-2003,33.26,2003,2,18
17-02-2003,33.06,2003,2,17
14-02-2003,33.26,2003,2,14
13-02-2003,33.23,2003,2,13
12-02-2003,32.46,2003,2,12
11-02-2003,32.51,2003,2,11
10-02-2003,32.47,2003,2,10
07-02-2003,32.23,2003,2,7
06-02-2003,31.81,2003,2,6
05-02-2003,31.77,2003,2,5
04-02-2003,31.13,2003,2,4
03-02-2003,30.95,2003,2,3
31-01-2003,31.57,2003,1,31
30-01-2003,31.42,2003,1,30
29-01-2003,31.26,2003,1,29
28-01-2003,30.73,2003,1,28
27-01-2003,31.02,2003,1,27
24-01-2003,31.62,2003,1,24
23-01-2003,31.4,2003,1,23
22-01-2003,32.07,2003,1,22
21-01-2003,31.72,2003,1,21
20-01-2003,32.23,2003,1,20
17-01-2003,31.57,2003,1,17
16-01-2003,32.29,2003,1,16
15-01-2003,31.73,2003,1,15
14-01-2003,31.36,2003,1,14
13-01-2003,30.46,2003,1,13
10-01-2003,30.07,2003,1,10
09-01-2003,30.26,2003,1,9
08-01-2003,29.3,2003,1,8
07-01-2003,30.78,2003,1,7
06-01-2003,31.43,2003,1,6
03-01-2003,31.43,2003,1,3
02-01-2003,30.32,2003,1,2
31-12-2002,30.12,2002,12,31
30-12-2002,32.02,2002,12,30
27-12-2002,31.49,2002,12,27
24-12-2002,30.93,2002,12,24
23-12-2002,30.61,2002,12,23
20-12-2002,29.59,2002,12,20
19-12-2002,30.26,2002,12,19
18-12-2002,29.95,2002,12,18
17-12-2002,29.25,2002,12,17
16-12-2002,28.73,2002,12,16
13-12-2002,27.64,2002,12,13
12-12-2002,27.29,2002,12,12
11-12-2002,26.85,2002,12,11
10-12-2002,26.35,2002,12,10
09-12-2002,26.06,2002,12,9
06-12-2002,25.67,2002,12,6
05-12-2002,26.07,2002,12,5
04-12-2002,25.99,2002,12,4
03-12-2002,26.09,2002,12,3
02-12-2002,25.73,2002,12,2
29-11-2002,25.74,2002,11,29
28-11-2002,25.7,2002,11,28
27-11-2002,25.11,2002,11,27
26-11-2002,24.56,2002,11,26
25-11-2002,24.85,2002,11,25
22-11-2002,24.79,2002,11,22
21-11-2002,24.52,2002,11,21
20-11-2002,24.05,2002,11,20
19-11-2002,24.05,2002,11,19
18-11-2002,23.41,2002,11,18
15-11-2002,23.33,2002,11,15
14-11-2002,22.82,2002,11,14
13-11-2002,22.96,2002,11,13
12-11-2002,24.01,2002,11,12
11-11-2002,23.86,2002,11,11
08-11-2002,23.54,2002,11,8
07-11-2002,24.36,2002,11,7
06-11-2002,23.73,2002,11,6
05-11-2002,24.66,2002,11,5
04-11-2002,25.21,2002,11,4
01-11-2002,25.78,2002,11,1
31-10-2002,25.51,2002,10,31
30-10-2002,25.29,2002,10,30
29-10-2002,25.71,2002,10,29
28-10-2002,25.44,2002,10,28
25-10-2002,25.96,2002,10,25
24-10-2002,26.78,2002,10,24
23-10-2002,26.68,2002,10,23
22-10-2002,26.69,2002,10,22
21-10-2002,27.01,2002,10,21
18-10-2002,28.2,2002,10,18
17-10-2002,28.22,2002,10,17
16-10-2002,28.61,2002,10,16
15-10-2002,28.66,2002,10,15
14-10-2002,28.56,2002,10,14
11-10-2002,28.18,2002,10,11
10-10-2002,27.7,2002,10,10
09-10-2002,28.29,2002,10,9
08-10-2002,28.28,2002,10,8
07-10-2002,28.38,2002,10,7
04-10-2002,28.32,2002,10,4
03-10-2002,28.46,2002,10,3
02-10-2002,29.14,2002,10,2
01-10-2002,29.42,2002,10,1
30-09-2002,29.11,2002,9,30
27-09-2002,29,2002,9,27
26-09-2002,28.93,2002,9,26
25-09-2002,29.11,2002,9,25
24-09-2002,29.47,2002,9,24
23-09-2002,29.36,2002,9,23
20-09-2002,28.61,2002,9,20
19-09-2002,28.45,2002,9,19
18-09-2002,28.41,2002,9,18
17-09-2002,27.76,2002,9,17
16-09-2002,28.38,2002,9,16
13-09-2002,28.53,2002,9,13
12-09-2002,27.76,2002,9,12
11-09-2002,28.68,2002,9,11
10-09-2002,28.92,2002,9,10
09-09-2002,28.67,2002,9,9
06-09-2002,28.36,2002,9,6
05-09-2002,27.54,2002,9,5
04-09-2002,27.31,2002,9,4
03-09-2002,26.58,2002,9,3
02-09-2002,27.45,2002,9,2
30-08-2002,27.56,2002,8,30
29-08-2002,27.11,2002,8,29
28-08-2002,27.54,2002,8,28
27-08-2002,27.89,2002,8,27
26-08-2002,27.56,2002,8,26
23-08-2002,27.51,2002,8,23
22-08-2002,27.81,2002,8,22
21-08-2002,27.53,2002,8,21
20-08-2002,27.63,2002,8,20
19-08-2002,27.44,2002,8,19
16-08-2002,27.33,2002,8,16
15-08-2002,26.66,2002,8,15
14-08-2002,26.47,2002,8,14
13-08-2002,26.11,2002,8,13
12-08-2002,25.63,2002,8,12
09-08-2002,25.49,2002,8,9
08-08-2002,25.51,2002,8,8
07-08-2002,25.7,2002,8,7
06-08-2002,25.69,2002,8,6
05-08-2002,25.2,2002,8,5
02-08-2002,25.17,2002,8,2
01-08-2002,25.79,2002,8,1
31-07-2002,26.28,2002,7,31
30-07-2002,25.95,2002,7,30
29-07-2002,25.2,2002,7,29
26-07-2002,25.1,2002,7,26
25-07-2002,25.36,2002,7,25
24-07-2002,25.43,2002,7,24
23-07-2002,25.65,2002,7,23
22-07-2002,25.7,2002,7,22
19-07-2002,26.37,2002,7,19
18-07-2002,26.72,2002,7,18
17-07-2002,26.19,2002,7,17
16-07-2002,25.94,2002,7,16
15-07-2002,26.16,2002,7,15
12-07-2002,26.11,2002,7,12
11-07-2002,25.83,2002,7,11
10-07-2002,25.82,2002,7,10
09-07-2002,24.9,2002,7,9
08-07-2002,25.08,2002,7,8
05-07-2002,25.75,2002,7,5
04-07-2002,25.51,2002,7,4
03-07-2002,25.59,2002,7,3
02-07-2002,25.64,2002,7,2
01-07-2002,25.65,2002,7,1
28-06-2002,25.33,2002,6,28
27-06-2002,25.39,2002,6,27
26-06-2002,24.75,2002,6,26
25-06-2002,25.32,2002,6,25
24-06-2002,24.99,2002,6,24
21-06-2002,24.14,2002,6,21
20-06-2002,24.42,2002,6,20
19-06-2002,24.85,2002,6,19
18-06-2002,24.64,2002,6,18
17-06-2002,24.69,2002,6,17
14-06-2002,23.97,2002,6,14
13-06-2002,23.72,2002,6,13
12-06-2002,23.09,2002,6,12
11-06-2002,22.37,2002,6,11
10-06-2002,22.83,2002,6,10
07-06-2002,22.99,2002,6,7
06-06-2002,22.79,2002,6,6
05-06-2002,23.19,2002,6,5
31-05-2002,23.87,2002,5,31
30-05-2002,23.72,2002,5,30
29-05-2002,24.18,2002,5,29
28-05-2002,24.71,2002,5,28
27-05-2002,23.52,2002,5,27
24-05-2002,23.76,2002,5,24
23-05-2002,24.01,2002,5,23
22-05-2002,24.32,2002,5,22
21-05-2002,24.99,2002,5,21
20-05-2002,25.97,2002,5,20
17-05-2002,25.45,2002,5,17
16-05-2002,25.71,2002,5,16
15-05-2002,27.17,2002,5,15
14-05-2002,27.12,2002,5,14
13-05-2002,26.3,2002,5,13
10-05-2002,26.89,2002,5,10
09-05-2002,26.09,2002,5,9
08-05-2002,26.09,2002,5,8
07-05-2002,25.53,2002,5,7
03-05-2002,25.8,2002,5,3
02-05-2002,25.73,2002,5,2
01-05-2002,26.67,2002,5,1
30-04-2002,26.98,2002,4,30
29-04-2002,26.85,2002,4,29
26-04-2002,26.32,2002,4,26
25-04-2002,26.47,2002,4,25
24-04-2002,26.2,2002,4,24
23-04-2002,26.26,2002,4,23
22-04-2002,25.96,2002,4,22
19-04-2002,25.86,2002,4,19
18-04-2002,25.9,2002,4,18
17-04-2002,25.26,2002,4,17
16-04-2002,24.03,2002,4,16
15-04-2002,23.39,2002,4,15
12-04-2002,23.25,2002,4,12
11-04-2002,24.22,2002,4,11
10-04-2002,25.13,2002,4,10
09-04-2002,25.48,2002,4,9
08-04-2002,26.36,2002,4,8
05-04-2002,25.39,2002,4,5
04-04-2002,26.97,2002,4,4
03-04-2002,26.72,2002,4,3
02-04-2002,26.97,2002,4,2
01-04-2002,26.06,2002,4,1
29-03-2002,25.34,2002,3,29
28-03-2002,25.34,2002,3,28
27-03-2002,25.13,2002,3,27
26-03-2002,24.6,2002,3,26
25-03-2002,24.75,2002,3,25
22-03-2002,24.83,2002,3,22
21-03-2002,24.25,2002,3,21
20-03-2002,24.78,2002,3,20
19-03-2002,24.51,2002,3,19
18-03-2002,23.8,2002,3,18
15-03-2002,23.9,2002,3,15
14-03-2002,23.76,2002,3,14
13-03-2002,23.6,2002,3,13
12-03-2002,22.7,2002,3,12
11-03-2002,23.14,2002,3,11
08-03-2002,22.32,2002,3,8
07-03-2002,23.1,2002,3,7
06-03-2002,22.11,2002,3,6
05-03-2002,22.25,2002,3,5
04-03-2002,21.59,2002,3,4
01-03-2002,21.83,2002,3,1
28-02-2002,20.73,2002,2,28
27-02-2002,20.73,2002,2,27
26-02-2002,19.95,2002,2,26
25-02-2002,19.78,2002,2,25
22-02-2002,20.14,2002,2,22
21-02-2002,20.21,2002,2,21
20-02-2002,19.44,2002,2,20
19-02-2002,20.18,2002,2,19
18-02-2002,20.12,2002,2,18
15-02-2002,20.76,2002,2,15
14-02-2002,20.97,2002,2,14
13-02-2002,21.41,2002,2,13
12-02-2002,21.75,2002,2,12
11-02-2002,20.08,2002,2,11
08-02-2002,20.01,2002,2,8
07-02-2002,19.42,2002,2,7
06-02-2002,19.97,2002,2,6
05-02-2002,19.9,2002,2,5
04-02-2002,20.26,2002,2,4
01-02-2002,19.7,2002,2,1
31-01-2002,19.07,2002,1,31
30-01-2002,18.71,2002,1,30
29-01-2002,19.26,2002,1,29
28-01-2002,19.74,2002,1,28
25-01-2002,19.04,2002,1,25
24-01-2002,18.91,2002,1,24
23-01-2002,18.89,2002,1,23
22-01-2002,18.7,2002,1,22
21-01-2002,18.32,2002,1,21
18-01-2002,18.17,2002,1,18
17-01-2002,18.2,2002,1,17
16-01-2002,18.5,2002,1,16
15-01-2002,18.86,2002,1,15
14-01-2002,18.89,2002,1,14
11-01-2002,20.08,2002,1,11
10-01-2002,19.71,2002,1,10
09-01-2002,20.21,2002,1,9
08-01-2002,21.03,2002,1,8
07-01-2002,21.08,2002,1,7
04-01-2002,21.2,2002,1,4
03-01-2002,20.47,2002,1,3
02-01-2002,20.13,2002,1,2
31-12-2001,19.35,2001,12,31
28-12-2001,19.77,2001,12,28
27-12-2001,18.87,2001,12,27
24-12-2001,18.65,2001,12,24
21-12-2001,18.73,2001,12,21
20-12-2001,18.87,2001,12,20
19-12-2001,19.03,2001,12,19
18-12-2001,18.51,2001,12,18
17-12-2001,18.58,2001,12,17
14-12-2001,18.54,2001,12,14
13-12-2001,17.8,2001,12,13
12-12-2001,18.13,2001,12,12
11-12-2001,17.61,2001,12,11
10-12-2001,18.03,2001,12,10
07-12-2001,17.81,2001,12,7
06-12-2001,18.57,2001,12,6
05-12-2001,19.27,2001,12,5
04-12-2001,19.28,2001,12,4
03-12-2001,20,2001,12,3
30-11-2001,18.92,2001,11,30
29-11-2001,18.54,2001,11,29
28-11-2001,18.81,2001,11,28
27-11-2001,19.09,2001,11,27
26-11-2001,18.66,2001,11,26
23-11-2001,19.4,2001,11,23
22-11-2001,19.65,2001,11,22
21-11-2001,18.44,2001,11,21
20-11-2001,18.82,2001,11,20
19-11-2001,16.55,2001,11,19
16-11-2001,16.86,2001,11,16
15-11-2001,16.51,2001,11,15
14-11-2001,18.78,2001,11,14
13-11-2001,20.47,2001,11,13
12-11-2001,19.48,2001,11,12
09-11-2001,20.72,2001,11,9
08-11-2001,19.54,2001,11,8
07-11-2001,18.86,2001,11,7
06-11-2001,18.64,2001,11,6
05-11-2001,18.78,2001,11,5
02-11-2001,18.63,2001,11,2
01-11-2001,19.39,2001,11,1
31-10-2001,19.63,2001,10,31
30-10-2001,20.41,2001,10,30
29-10-2001,20.55,2001,10,29
26-10-2001,20.31,2001,10,26
25-10-2001,20.67,2001,10,25
24-10-2001,20.37,2001,10,24
23-10-2001,20.56,2001,10,23
22-10-2001,20.38,2001,10,22
19-10-2001,19.91,2001,10,19
18-10-2001,19.21,2001,10,18
17-10-2001,19.47,2001,10,17
16-10-2001,20.47,2001,10,16
15-10-2001,20.36,2001,10,15
12-10-2001,20.57,2001,10,12
11-10-2001,21.38,2001,10,11
10-10-2001,21.02,2001,10,10
09-10-2001,20.65,2001,10,9
08-10-2001,20.91,2001,10,8
05-10-2001,21.46,2001,10,5
04-10-2001,20.94,2001,10,4
03-10-2001,20.63,2001,10,3
02-10-2001,21.29,2001,10,2
01-10-2001,21.22,2001,10,1
28-09-2001,21.87,2001,9,28
27-09-2001,21.47,2001,9,27
26-09-2001,20.67,2001,9,26
25-09-2001,20.13,2001,9,25
24-09-2001,20.63,2001,9,24
21-09-2001,25.17,2001,9,21
20-09-2001,25.57,2001,9,20
19-09-2001,25.44,2001,9,19
18-09-2001,27.54,2001,9,18
17-09-2001,28.32,2001,9,17
14-09-2001,29.22,2001,9,14
13-09-2001,28.2,2001,9,13
12-09-2001,28.24,2001,9,12
11-09-2001,29.12,2001,9,11
10-09-2001,27.59,2001,9,10
07-09-2001,27.54,2001,9,7
06-09-2001,26.61,2001,9,6
05-09-2001,26.27,2001,9,5
04-09-2001,26.27,2001,9,4
03-09-2001,26.52,2001,9,3
31-08-2001,26.8,2001,8,31
30-08-2001,26.7,2001,8,30
29-08-2001,26.67,2001,8,29
28-08-2001,26.46,2001,8,28
27-08-2001,26.22,2001,8,27
24-08-2001,26.33,2001,8,24
23-08-2001,25.66,2001,8,23
22-08-2001,25.71,2001,8,22
21-08-2001,25.36,2001,8,21
20-08-2001,24.35,2001,8,20
17-08-2001,24.68,2001,8,17
16-08-2001,25.18,2001,8,16
15-08-2001,25.61,2001,8,15
14-08-2001,25.71,2001,8,14
13-08-2001,25.88,2001,8,13
10-08-2001,25.78,2001,8,10
09-08-2001,25.28,2001,8,9
08-08-2001,25.61,2001,8,8
07-08-2001,25.94,2001,8,7
06-08-2001,25.39,2001,8,6
03-08-2001,25.6,2001,8,3
02-08-2001,25.49,2001,8,2
01-08-2001,24.23,2001,8,1
31-07-2001,24.35,2001,7,31
30-07-2001,24.46,2001,7,30
27-07-2001,24.82,2001,7,27
26-07-2001,24.94,2001,7,26
25-07-2001,24.9,2001,7,25
24-07-2001,24.37,2001,7,24
23-07-2001,24.44,2001,7,23
20-07-2001,23.43,2001,7,20
19-07-2001,23.35,2001,7,19
18-07-2001,23.1,2001,7,18
17-07-2001,23.9,2001,7,17
16-07-2001,23.58,2001,7,16
13-07-2001,24.02,2001,7,13
12-07-2001,23.62,2001,7,12
11-07-2001,24.44,2001,7,11
10-07-2001,24.69,2001,7,10
09-07-2001,25.59,2001,7,9
06-07-2001,26.55,2001,7,6
05-07-2001,25.69,2001,7,5
04-07-2001,25.97,2001,7,4
03-07-2001,25.56,2001,7,3
02-07-2001,25.73,2001,7,2
29-06-2001,26.21,2001,6,29
28-06-2001,25.68,2001,6,28
27-06-2001,26.25,2001,6,27
26-06-2001,27.66,2001,6,26
25-06-2001,27.36,2001,6,25
22-06-2001,26.86,2001,6,22
21-06-2001,26.7,2001,6,21
20-06-2001,26.24,2001,6,20
19-06-2001,26.68,2001,6,19
18-06-2001,27.61,2001,6,18
15-06-2001,28.13,2001,6,15
14-06-2001,28.5,2001,6,14
13-06-2001,29.13,2001,6,13
12-06-2001,29.03,2001,6,12
11-06-2001,29.57,2001,6,11
08-06-2001,28.88,2001,6,8
07-06-2001,28.55,2001,6,7
06-06-2001,28.73,2001,6,6
05-06-2001,29.25,2001,6,5
04-06-2001,28.95,2001,6,4
01-06-2001,28.86,2001,6,1
31-05-2001,28.55,2001,5,31
30-05-2001,28.92,2001,5,30
29-05-2001,29.11,2001,5,29
25-05-2001,28.69,2001,5,25
24-05-2001,28.85,2001,5,24
23-05-2001,29.51,2001,5,23
22-05-2001,29.72,2001,5,22
21-05-2001,29.8,2001,5,21
18-05-2001,29.3,2001,5,18
17-05-2001,28.57,2001,5,17
16-05-2001,28.19,2001,5,16
15-05-2001,27.88,2001,5,15
14-05-2001,27.77,2001,5,14
11-05-2001,27.97,2001,5,11
10-05-2001,28.27,2001,5,10
09-05-2001,27.46,2001,5,9
08-05-2001,27.45,2001,5,8
07-05-2001,27.71,2001,5,7
04-05-2001,27.59,2001,5,4
03-05-2001,27.46,2001,5,3
02-05-2001,26.82,2001,5,2
01-05-2001,27.31,2001,5,1
30-04-2001,27.21,2001,4,30
27-04-2001,26.85,2001,4,27
26-04-2001,26.71,2001,4,26
25-04-2001,25.49,2001,4,25
24-04-2001,25.76,2001,4,24
23-04-2001,25.42,2001,4,23
20-04-2001,25.57,2001,4,20
19-04-2001,25.86,2001,4,19
18-04-2001,26.11,2001,4,18
17-04-2001,26.99,2001,4,17
16-04-2001,26.8,2001,4,16
13-04-2001,26.8,2001,4,13
12-04-2001,27.12,2001,4,12
11-04-2001,26.08,2001,4,11
10-04-2001,25.64,2001,4,10
09-04-2001,24.37,2001,4,9
06-04-2001,24.02,2001,4,6
05-04-2001,24.87,2001,4,5
04-04-2001,24.35,2001,4,4
03-04-2001,23.47,2001,4,3
02-04-2001,23.31,2001,4,2
30-03-2001,23.5,2001,3,30
29-03-2001,23.77,2001,3,29
28-03-2001,24.5,2001,3,28
27-03-2001,24.41,2001,3,27
26-03-2001,24.01,2001,3,26
23-03-2001,23.94,2001,3,23
22-03-2001,23.45,2001,3,22
21-03-2001,23.21,2001,3,21
20-03-2001,23.63,2001,3,20
19-03-2001,23.19,2001,3,19
16-03-2001,23.84,2001,3,16
15-03-2001,23.37,2001,3,15
14-03-2001,24.31,2001,3,14
13-03-2001,24.8,2001,3,13
12-03-2001,25.34,2001,3,12
09-03-2001,25.78,2001,3,9
08-03-2001,26.37,2001,3,8
07-03-2001,25.91,2001,3,7
06-03-2001,25.59,2001,3,6
05-03-2001,25.98,2001,3,5
02-03-2001,25.28,2001,3,2
01-03-2001,24.76,2001,3,1
28-02-2001,25.16,2001,2,28
27-02-2001,25.28,2001,2,27
26-02-2001,25.84,2001,2,26
23-02-2001,26.12,2001,2,23
22-02-2001,25.75,2001,2,22
21-02-2001,26.1,2001,2,21
20-02-2001,26.45,2001,2,20
19-02-2001,27.05,2001,2,19
16-02-2001,26.61,2001,2,16
15-02-2001,26.33,2001,2,15
14-02-2001,27.89,2001,2,14
13-02-2001,28,2001,2,13
12-02-2001,29.32,2001,2,12
09-02-2001,29.53,2001,2,9
08-02-2001,30.68,2001,2,8
07-02-2001,29.54,2001,2,7
06-02-2001,29.1,2001,2,6
05-02-2001,29.25,2001,2,5
02-02-2001,28.9,2001,2,2
01-02-2001,27.17,2001,2,1
31-01-2001,26.59,2001,1,31
30-01-2001,26.32,2001,1,30
29-01-2001,26.95,2001,1,29
26-01-2001,27.04,2001,1,26
25-01-2001,26.94,2001,1,25
24-01-2001,27.04,2001,1,24
23-01-2001,27.02,2001,1,23
22-01-2001,27.69,2001,1,22
19-01-2001,26.29,2001,1,19
18-01-2001,24.74,2001,1,18
17-01-2001,24.27,2001,1,17
16-01-2001,25.52,2001,1,16
15-01-2001,26.03,2001,1,15
12-01-2001,25.63,2001,1,12
11-01-2001,25.6,2001,1,11
10-01-2001,24.98,2001,1,10
09-01-2001,24.13,2001,1,9
08-01-2001,24.75,2001,1,8
05-01-2001,24.77,2001,1,5
04-01-2001,24.57,2001,1,4
03-01-2001,23.44,2001,1,3
02-01-2001,23.43,2001,1,2
29-12-2000,22.58,2000,12,29
28-12-2000,22.29,2000,12,28
27-12-2000,22.58,2000,12,27
22-12-2000,22.23,2000,12,22
21-12-2000,22.4,2000,12,21
20-12-2000,23.29,2000,12,20
19-12-2000,24.36,2000,12,19
18-12-2000,25.11,2000,12,18
15-12-2000,24.44,2000,12,15
14-12-2000,24.32,2000,12,14
13-12-2000,26.84,2000,12,13
12-12-2000,26.81,2000,12,12
11-12-2000,27.28,2000,12,11
08-12-2000,26.85,2000,12,8
07-12-2000,27.85,2000,12,7
06-12-2000,27.47,2000,12,6
05-12-2000,28.88,2000,12,5
04-12-2000,30.37,2000,12,4
01-12-2000,31.59,2000,12,1
30-11-2000,32.53,2000,11,30
29-11-2000,32.45,2000,11,29
28-11-2000,32.59,2000,11,28
27-11-2000,33.47,2000,11,27
24-11-2000,33.35,2000,11,24
23-11-2000,33.29,2000,11,23
22-11-2000,33.11,2000,11,22
21-11-2000,33.33,2000,11,21
20-11-2000,34.23,2000,11,20
17-11-2000,33.09,2000,11,17
16-11-2000,34.16,2000,11,16
15-11-2000,33.82,2000,11,15
14-11-2000,33.05,2000,11,14
13-11-2000,32.5,2000,11,13
10-11-2000,32.26,2000,11,10
09-11-2000,31.79,2000,11,9
08-11-2000,31.3,2000,11,8
07-11-2000,31.59,2000,11,7
06-11-2000,31,2000,11,6
03-11-2000,30.81,2000,11,3
02-11-2000,30.81,2000,11,2
01-11-2000,31.62,2000,11,1
31-10-2000,30.15,2000,10,31
30-10-2000,31.09,2000,10,30
27-10-2000,31.31,2000,10,27
26-10-2000,31.48,2000,10,26
25-10-2000,31.17,2000,10,25
24-10-2000,31.81,2000,10,24
23-10-2000,30.98,2000,10,23
20-10-2000,30.16,2000,10,20
19-10-2000,31.29,2000,10,19
18-10-2000,30.98,2000,10,18
17-10-2000,30.38,2000,10,17
16-10-2000,32.03,2000,10,16
13-10-2000,33.5,2000,10,13
12-10-2000,33.45,2000,10,12
11-10-2000,31.25,2000,10,11
10-10-2000,30.95,2000,10,10
09-10-2000,29.99,2000,10,9
06-10-2000,29.62,2000,10,6
05-10-2000,29.19,2000,10,5
04-10-2000,30.07,2000,10,4
03-10-2000,30.64,2000,10,3
02-10-2000,29.65,2000,10,2
29-09-2000,28.42,2000,9,29
28-09-2000,28.91,2000,9,28
27-09-2000,29.78,2000,9,27
26-09-2000,29.94,2000,9,26
25-09-2000,30.01,2000,9,25
22-09-2000,31.59,2000,9,22
21-09-2000,32.18,2000,9,21
20-09-2000,33.67,2000,9,20
19-09-2000,33.48,2000,9,19
18-09-2000,34.55,2000,9,18
15-09-2000,33.68,2000,9,15
14-09-2000,31.35,2000,9,14
13-09-2000,31.08,2000,9,13
12-09-2000,33.3,2000,9,12
11-09-2000,36.87,2000,9,11
08-09-2000,36.27,2000,9,8
07-09-2000,37.43,2000,9,7
06-09-2000,36.7,2000,9,6
05-09-2000,35.72,2000,9,5
04-09-2000,36.02,2000,9,4
01-09-2000,35.09,2000,9,1
31-08-2000,35.08,2000,8,31
30-08-2000,34.13,2000,8,30
29-08-2000,34.03,2000,8,29
28-08-2000,33.29,2000,8,28
25-08-2000,33.26,2000,8,25
24-08-2000,31.67,2000,8,24
23-08-2000,32.38,2000,8,23
22-08-2000,30.18,2000,8,22
21-08-2000,31.34,2000,8,21
18-08-2000,30.76,2000,8,18
17-08-2000,30.71,2000,8,17
16-08-2000,29.66,2000,8,16
15-08-2000,30,2000,8,15
14-08-2000,29.24,2000,8,14
11-08-2000,29.44,2000,8,11
10-08-2000,28.98,2000,8,10
09-08-2000,28.13,2000,8,9
08-08-2000,27.58,2000,8,8
07-08-2000,27.56,2000,8,7
04-08-2000,28.01,2000,8,4
03-08-2000,27.04,2000,8,3
02-08-2000,26.8,2000,8,2
01-08-2000,25.24,2000,8,1
31-07-2000,25.3,2000,7,31
28-07-2000,25.96,2000,7,28
27-07-2000,25.6,2000,7,27
26-07-2000,25.92,2000,7,26
25-07-2000,25.78,2000,7,25
24-07-2000,26.84,2000,7,24
21-07-2000,26.68,2000,7,21
20-07-2000,27.85,2000,7,20
19-07-2000,28.33,2000,7,19
18-07-2000,28.46,2000,7,18
17-07-2000,28.44,2000,7,17
14-07-2000,30.82,2000,7,14
13-07-2000,31.15,2000,7,13
12-07-2000,30.27,2000,7,12
11-07-2000,29.83,2000,7,11
10-07-2000,30.58,2000,7,10
07-07-2000,30.62,2000,7,7
06-07-2000,30.67,2000,7,6
05-07-2000,30.35,2000,7,5
04-07-2000,30.73,2000,7,4
03-07-2000,32.15,2000,7,3
30-06-2000,31.58,2000,6,30
29-06-2000,31.05,2000,6,29
28-06-2000,31.15,2000,6,28
27-06-2000,30.47,2000,6,27
26-06-2000,30.9,2000,6,26
23-06-2000,31.02,2000,6,23
22-06-2000,30.61,2000,6,22
21-06-2000,30.71,2000,6,21
20-06-2000,28.86,2000,6,20
19-06-2000,27.69,2000,6,19
